"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1985",611.4766,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1986",660.9666,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1987",741.3847,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1988",836.1422,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1989",894.4636,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1990",972.917,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1991",1033.6659,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1992",1077.7332,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1993",1105.3212,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1994",1185.3952,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1995",1243.0449,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1996",1272.288,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1997",1358.0977,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1998",1451.6511,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1999",1522.3195,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2000",1607.0072,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2001",1705.2852,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2002",1841.3031,"D"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2003",1849.9565,"B"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2004",1981.8474,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2005",2124.3824,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2006",2394.4802,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2007",2444.5154,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2008",2729.96,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2009",2970.2107,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2010",3020.3961,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2011",3130.8058,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2012",3199.4632,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2013",3486.433,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2014",3537.2568,"E"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2015",3590.1685,"E"
"NOR","HEALTHEXP","TOT","USD_CAP","A","1970",133.1736,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1971",156.7782,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1972",185.9515,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1973",210.1582,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1974",236.5434,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1975",292.6418,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1976",333.3121,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1977",382.545,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1978",465.2548,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1979",478.8375,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1980",528.5853,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1981",588.4691,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1982",647.0286,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1983",719.5041,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1984",741.4723,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1985",805.0504,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1986",919.871,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1987",993.5674,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1988",1042.9272,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1989",1060.1685,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1990",1291.4821,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1991",1422.3816,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1992",1528.9346,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1993",1574.586,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","1994",1659.9261,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1995",1750.8758,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1996",1910.4081,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1997",2204.6489,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","1998",2354.4211,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1999",2565.0829,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2000",2836.1297,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2001",3030.9077,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","2002",3398.0379,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2003",3595.0564,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2004",3811.3917,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2005",4029.4379,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2006",4329.4071,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2007",4578.0888,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2008",4973.2861,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2009",5094.2532,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2010",5240.4165,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2011",5515.1289,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2012",5738.4827,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2013",5966.6373,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2014",6080.998,"P"
"NOR","HEALTHEXP","TOT","USD_CAP","A","2015",6567.0315,"P"
"POL","HEALTHEXP","TOT","USD_CAP","A","1990",264.8838,
"POL","HEALTHEXP","TOT","USD_CAP","A","1991",280.6377,
"POL","HEALTHEXP","TOT","USD_CAP","A","1992",307.2336,
"POL","HEALTHEXP","TOT","USD_CAP","A","1993",331.9318,
"POL","HEALTHEXP","TOT","USD_CAP","A","1994",348.0157,
"POL","HEALTHEXP","TOT","USD_CAP","A","1995",373.2969,
"POL","HEALTHEXP","TOT","USD_CAP","A","1996",430.5564,
"POL","HEALTHEXP","TOT","USD_CAP","A","1997",453.8275,
"POL","HEALTHEXP","TOT","USD_CAP","A","1998",475.168,
"POL","HEALTHEXP","TOT","USD_CAP","A","1999",547.0443,
"POL","HEALTHEXP","TOT","USD_CAP","A","2000",562.0242,
"POL","HEALTHEXP","TOT","USD_CAP","A","2001",622.7935,
"POL","HEALTHEXP","TOT","USD_CAP","A","2002",704.7175,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2003",718.1629,
"POL","HEALTHEXP","TOT","USD_CAP","A","2004",770.5865,
"POL","HEALTHEXP","TOT","USD_CAP","A","2005",806.3174,
"POL","HEALTHEXP","TOT","USD_CAP","A","2006",882.2359,
"POL","HEALTHEXP","TOT","USD_CAP","A","2007",992.6475,
"POL","HEALTHEXP","TOT","USD_CAP","A","2008",1158.0342,
"POL","HEALTHEXP","TOT","USD_CAP","A","2009",1270.2808,
"POL","HEALTHEXP","TOT","USD_CAP","A","2010",1340.7184,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2011",1404.1005,
"POL","HEALTHEXP","TOT","USD_CAP","A","2012",1463.748,
"POL","HEALTHEXP","TOT","USD_CAP","A","2013",1580.371,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2014",1624.8655,
"POL","HEALTHEXP","TOT","USD_CAP","A","2015",1676.6774,"E"
"PRT","HEALTHEXP","TOT","USD_CAP","A","1970",45.35,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1971",54.6689,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1972",76.1216,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1973",96.4832,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1974",112.1765,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1975",154.4927,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1976",163.886,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1977",162.3001,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1978",182.1873,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1979",200.3286,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1980",264.2319,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1981",305.3306,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1982",333.1386,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1983",326.4657,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1984",339.0358,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1985",389.0126,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1986",456.3351,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1987",484.2448,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1988",561.7408,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1989",573.3407,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1990",616.9194,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1991",730.1072,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1992",773.8947,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1993",808.5116,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1994",828.1529,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1995",984.1816,"B"
"PRT","HEALTHEXP","TOT","USD_CAP","A","1996",1056.8077,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1997",1115.4084,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1998",1166.5307,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1999",1280.6509,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2000",1494.6821,"B"
"PRT","HEALTHEXP","TOT","USD_CAP","A","2001",1562.2151,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2002",1654.4182,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2003",1764.6203,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2004",1886.7594,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2005",2082.2039,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2006",2181.0053,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2007",2286.5402,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2008",2440.611,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2009",2589.1595,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2010",2645.6631,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2011",2566.9707,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2012",2535.7284,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2013",2538.7046,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2014",2583.8438,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2015",2631.3498,"P"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1997",562.9105,"D"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1998",583.252,"D"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1999",585.457,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2000",592.8044,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2001",653.456,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2002",724.7334,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2003",759.0556,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2004",971.2235,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2005",1093.9081,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2006",1294.5212,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2007",1545.5981,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2008",1665.2449,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2009",1849.6847,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2010",1917.8972,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2011",1871.8732,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2012",1999.5644,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2013",2073.0478,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2014",1970.523,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2015",2063.7541,"E"
"ESP","HEALTHEXP","TOT","USD_CAP","A","1970",88.5521,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1971",109.7235,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1972",129.4614,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1973",142.6334,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1974",177.0384,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1975",200.2777,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1976",240.2397,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1977",273.0869,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1978",294.7268,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1979",313.0721,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1980",351.2603,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1981",390.9626,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1982",425.6855,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1983",461.2502,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1984",467.168,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1985",480.4681,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1986",500.6476,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1987",548.0774,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1988",661.5783,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1989",734.8665,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1990",835.3369,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1991",910.1406,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1992",992.3218,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1993",1048.008,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1994",1081.2951,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1995",1157.1153,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1996",1215.5878,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1997",1263.021,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1998",1340.5293,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1999",1406.4495,"B"
"ESP","HEALTHEXP","TOT","USD_CAP","A","2000",1490.642,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2001",1574.9689,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2002",1677.5396,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2003",1907.9302,"B"
"ESP","HEALTHEXP","TOT","USD_CAP","A","2004",2014.3386,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2005",2139.3333,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2006",2393.3068,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2007",2570.706,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2008",2795.8694,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2009",2944.6196,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2010",2917.9495,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2011",2956.7857,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2012",2929.3567,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2013",2952.175,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2014",3053.0745,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2015",3152.9869,"E"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1970",266.0831,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1971",302.6247,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1972",327.5264,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1973",356.8408,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1974",416.1785,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1975",485.6318,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1976",538.2929,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1977",622.7401,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1978",680.4523,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1979",752.2703,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1980",866.5531,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1981",963.2356,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1982",1046.4884,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1983",1095.6925,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1984",1152.9266,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1985",1151.9123,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1986",1166.1314,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1987",1245.4541,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1988",1300.728,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1989",1389.4044,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1990",1456.7809,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1991",1475.3174,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1992",1541.0065,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1993",1585.7975,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1994",1588.781,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1995",1659.0003,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1996",1768.8161,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1997",1793.1756,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1998",1891.2871,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1999",2015.6244,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2000",2177.5321,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2001",2395.6745,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2002",2574.7376,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2003",2713.9253,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2004",2830.3305,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2005",2841.8221,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2006",3066.2039,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2007",3274.849,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2008",3481.5901,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2009",3547.1337,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2010",3543.5822,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2011",4667.6964,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2012",4860.2524,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2013",5003.1323,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2014",5065.1613,"P"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2015",5227.8349,"P"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1970",345.3678,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1971",392.4962,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1972",416.6092,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1973",455.9513,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1974",535.5791,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1975",618.5619,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1976",669.7635,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1977",730.4875,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1978",786.1328,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1979",882.7052,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1980",1007.6518,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1981",1123.2798,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1982",1194.4246,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1983",1310.4866,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1984",1346.3352,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1985",1434.7317,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1986",1519.943,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1987",1618.5075,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1988",1728.7078,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1989",1864.637,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1990",1968.0406,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1991",2152.7988,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1992",2277.882,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1993",2329.2126,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1994",2411.0169,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1995",2561.8827,"B"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1996",2729.1252,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1997",2840.3597,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1998",2977.7701,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1999",3073.2264,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2000",3221.7795,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2001",3429.1233,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2002",3672.9233,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2003",3785.126,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2004",3935.8776,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2005",4015.3331,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2006",4251.3673,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2007",4567.3285,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2008",4933.1,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2009",5183.952,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2010",5371.4504,"B"
"CHE","HEALTHEXP","TOT","USD_CAP","A","2011",5787.6672,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2012",6288.6475,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2013",6635.2769,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2014",6786.5657,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2015",6934.6782,"P"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1975",45.5623,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1976",40.9581,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1977",51.5739,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1978",61.9462,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1979",64.6638,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1980",69.4238,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1981",85.3679,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1982",76.3853,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1983",83.6714,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1984",86.4412,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1985",64.0561,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1986",84.4765,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1987",95.7156,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1988",108.3045,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1989",120.8851,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1990",144.1129,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1991",167.3948,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1992",175.4861,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1993",186.8433,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1994",172.3677,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1995",172.7806,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1996",214.7436,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1997",249.5353,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1998",294.7179,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1999",357.0304,"B"
"TUR","HEALTHEXP","TOT","USD_CAP","A","2000",423.9505,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2001",433.5375,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2002",453.351,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2003",459.0445,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2004",521.3,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2005",585.6594,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2006",697.3519,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2007",766.8245,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2008",827.3149,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2009",841.2871,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2010",852.6704,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2011",887.9525,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2012",911.293,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2013",969.3608,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2014",990.1908,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2015",1063.5506,"E"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1970",147.8857,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1971",162.0258,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1972",178.6712,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1973",196.9693,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1974",241.7809,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1975",276.1247,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1976",301.1445,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1977",321.4011,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1978",354.6131,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1979",392.8186,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1980",446.9553,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1981",505.5757,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1982",531.47,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1983",597.8042,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1984",622.0385,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1985",654.4169,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1986",685.1712,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1987",747.8186,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1988",803.8776,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1989",845.3638,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1990",887.939,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1991",973.4494,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1992",1078.9976,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1993",1144.029,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1994",1227.6224,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1995",1273.7345,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1996",1351.1875,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1997",1398.7175,"B"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1998",1470.5883,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1999",1573.5414,
